iter	CrossEntropy
1511	0.2694295105
1512	0.2688034392
1513	0.2683570505
1514	0.2683447922
1515	0.2683403201
1516	0.2683403999
1517	0.2683335377
1518	0.2683335442
1519	0.2682929779
1520	0.2682929255
1521	0.2679242835
1522	0.2678331712
1523	0.2678285255
1524	0.2678285189
1525	0.2678264277
1526	0.2678190259
1527	0.2678190591
1528	0.2678190064
1529	0.2678147073
1530	0.2675421232
1531	0.267533398
1532	0.2675217584
1533	0.2675147122
1534	0.2675146742
1535	0.2674549308
1536	0.2674549513
1537	0.2674304924
1538	0.2674305163
1539	0.2674284102
1540	0.2674284092
1541	0.2674284149
1542	0.2674173587
1543	0.2673880575
1544	0.2673851821
1545	0.267385263
1546	0.2673444412
1547	0.2672821421
1548	0.2672821696
1549	0.2672477326
1550	0.2672008244
1551	0.2671982666
1552	0.2671982784
1553	0.2671918429
1554	0.2671509647
1555	0.2660065024
1556	0.2659075368
1557	0.2658386153
1558	0.2658336471
1559	0.2658333881
1560	0.2658332121
1561	0.2657421095
1562	0.2650389613
1563	0.2650331381
1564	0.2650307257
1565	0.2643651715
1566	0.2643504251
1567	0.2639293925
1568	0.2639150617
1569	0.2639138971
1570	0.2639138877
1571	0.2639086218
1572	0.2632922108
1573	0.2632421344
1574	0.2632421445
1575	0.2632421775
1576	0.263220871
1577	0.2631621886
1578	0.2631585133
1579	0.2626682262
1580	0.2626580477
1581	0.2618940647
1582	0.2618939946
1583	0.2618931916
1584	0.2618893997
1585	0.2614581322
1586	0.2614581748
1587	0.2614581795
1588	0.2613867619
1589	0.2613617087
1590	0.2612745027
1591	0.2612048203
1592	0.2612048175
1593	0.2612048409
1594	0.2612033877
1595	0.261203431
1596	0.2611995236
1597	0.2603049406
1598	0.2602665413
1599	0.2601317502
1600	0.2599500939
1601	0.2599500606
1602	0.2590044026
1603	0.2590043918
1604	0.259003226
1605	0.2590018406
1606	0.2590018865
1607	0.2589995855
1608	0.258954454
1609	0.2589453861
1610	0.2589443316
1611	0.2589384749
1612	0.2589384761
1613	0.258938507
1614	0.258938049
1615	0.2589308978
1616	0.2588024986
1617	0.2587855744
1618	0.2587837776
1619	0.2587735534
1620	0.2587735187
1621	0.2587735476
1622	0.2587735752
1623	0.2587735212
1624	0.2587369828
1625	0.2575110328
1626	0.2573896831
1627	0.2573830007
1628	0.2573326156
1629	0.2573326046
1630	0.2573272998
1631	0.2573272883
1632	0.2572270584
1633	0.2571637923
1634	0.2565042647
1635	0.2565042467
1636	0.2564459651
1637	0.2563859942
1638	0.2563860342
1639	0.2563379343
1640	0.2561873832
1641	0.2561817387
1642	0.256175905
1643	0.2560509771
1644	0.2560280515
1645	0.2560269145
1646	0.2560222766
1647	0.2559554884
1648	0.255878433
1649	0.2558785233
1650	0.2558784512
1651	0.2558784448
1652	0.2558767843
1653	0.2558716035
1654	0.2556056914
1655	0.2556039633
1656	0.2555839649
1657	0.2555690731
1658	0.2555666527
1659	0.2555406715
1660	0.2555406422
1661	0.2555388242
1662	0.2555387909
1663	0.2555388318
1664	0.2555188821
1665	0.2555188654
1666	0.2554739717
1667	0.2546216222
1668	0.2546215308
1669	0.254616071
1670	0.2546160905
1671	0.2546160891
1672	0.2544469418
1673	0.254434237
1674	0.2544342216
1675	0.254434188
1676	0.2543396729
1677	0.2542156445
1678	0.254215602
1679	0.2542117861
1680	0.2542105835
1681	0.2541388993
1682	0.2541226258
1683	0.2541144489
1684	0.2541144451
1685	0.2541144631
1686	0.2533429222
1687	0.2533405962
1688	0.253333546
1689	0.2533335931
1690	0.2532560471
1691	0.2532560459
1692	0.2532153781
1693	0.2532153682
1694	0.2531977579
1695	0.2531723009
1696	0.2530638612
1697	0.2530590924
1698	0.2530571696
1699	0.2530537794
1700	0.2530538332
1701	0.2530500919
1702	0.2529393633
1703	0.2529393624
1704	0.2527245633
1705	0.252623612
1706	0.2526217035
1707	0.2525861756
1708	0.2525561957
1709	0.2525562264
1710	0.251707417
1711	0.2517058887
1712	0.2517028946
1713	0.2517029638
1714	0.2514535939
1715	0.2509663584
1716	0.2509663755
1717	0.2508504826
1718	0.2508445258
1719	0.2508431842
1720	0.250774475
1721	0.2507135307
1722	0.2506747554
1723	0.2506382387
1724	0.2505851113
1725	0.2505742567
1726	0.2505742666
1727	0.2505712428
1728	0.250568038
1729	0.2504002291
1730	0.2504002351
1731	0.2504003074
1732	0.2504002414
1733	0.2504002069
1734	0.2504002715
1735	0.2502530832
1736	0.2502516315
1737	0.2502516355
1738	0.2502516542
1739	0.250232148
1740	0.2501479174
1741	0.2501445436
1742	0.2501422987
1743	0.250142304
1744	0.2500602139
1745	0.2500599605
1746	0.250059978
1747	0.2499793684
1748	0.2499791639
1749	0.2499791305
1750	0.2492219535
1751	0.2491744714
1752	0.2491744926
1753	0.2491709941
1754	0.2491382623
1755	0.2491128493
1756	0.2491128408
1757	0.2490856105
1758	0.2490855489
1759	0.2490789978
1760	0.2490789978
1761	0.2490757998
1762	0.2490757054
1763	0.2486581101
1764	0.2486580848
1765	0.2486557708
1766	0.2486536112
1767	0.2485580486
1768	0.2483549856
1769	0.2483519729
1770	0.2483186332
1771	0.2481098889
1772	0.2481098531
1773	0.2480947454
1774	0.2480939753
1775	0.2480939296
1776	0.2480939498
1777	0.2480939721
1778	0.2480420639
1779	0.248037276
1780	0.248015805
1781	0.2477290457
1782	0.2477289825
1783	0.2477289242
1784	0.2477225635
1785	0.2476578402
1786	0.2473795222
1787	0.2459949889
1788	0.2459863525
1789	0.2459863332
1790	0.2453810979
1791	0.2453614245
1792	0.2452080974
1793	0.2452081526
1794	0.2451984135
1795	0.245164954
1796	0.2451649367
1797	0.2451649606
1798	0.2451348376
1799	0.2451294797
1800	0.2451221962
1801	0.2449394261
1802	0.2449287672
1803	0.2449085992
1804	0.2449040519
1805	0.2449040735
1806	0.2449040203
1807	0.2449040222
1808	0.2448933473
1809	0.2448910802
1810	0.2448910459
1811	0.2448486473
1812	0.2448486613
1813	0.2448486587
1814	0.2448475737
1815	0.2448475813
1816	0.2448372409
1817	0.2445452569
1818	0.244146644
1819	0.2433552791
1820	0.2433552717
1821	0.2432728628
1822	0.2432728759
1823	0.2427288151
1824	0.2427288159
1825	0.242671612
1826	0.2426715936
1827	0.2425821034
1828	0.2425820501
1829	0.242461827
1830	0.2424618425
1831	0.2424154913
1832	0.2424154879
1833	0.2424154958
1834	0.2424154816
1835	0.2424155426
1836	0.2424121086
1837	0.2423641935
1838	0.2423528176
1839	0.2423518523
1840	0.2422600838
1841	0.2421801452
1842	0.2418890268
1843	0.2418007876
1844	0.2417915512
1845	0.2417909098
1846	0.2417736786
1847	0.2417200486
1848	0.2412942683
1849	0.240914632
1850	0.2409146131
1851	0.240914642
1852	0.2409146007
1853	0.2409146932
1854	0.2409145997
1855	0.2409145657
1856	0.2409146554
1857	0.2408074684
1858	0.2404335022
1859	0.2398574891
1860	0.2398574697
1861	0.2394572234
1862	0.2394572517
1863	0.2393819144
1864	0.2393809098
1865	0.2393808786
1866	0.2392168406
1867	0.2392155161
1868	0.2392133335
1869	0.2387657847
1870	0.2387438501
1871	0.2387438786
1872	0.2384973965
1873	0.2384651512
1874	0.2384305834
1875	0.2384305655
1876	0.2384305491
1877	0.2384305176
1878	0.2384249909
1879	0.2384236297
1880	0.2383847654
1881	0.2382624289
1882	0.2382586366
1883	0.2374509774
1884	0.2374509108
1885	0.2374509395
1886	0.2373878584
1887	0.2373878182
1888	0.2373457088
1889	0.2373457092
1890	0.2372953717
1891	0.2372953675
1892	0.2372953927
1893	0.2366583901
1894	0.2366537826
1895	0.2366526476
1896	0.236652671
1897	0.236652621
1898	0.2366526217
1899	0.2366516137
1900	0.2366515868
1901	0.2366515821
1902	0.2366516229
1903	0.236166721
1904	0.2361667101
1905	0.2361667101
1906	0.2361667151
1907	0.2361620948
1908	0.2361388109
1909	0.2361387927
1910	0.2361317026
1911	0.2360994042
1912	0.2360930126
1913	0.2360930353
1914	0.2360549234
1915	0.2360485092
1916	0.2351441953
1917	0.2350000352
1918	0.2350000997
1919	0.2350000439
1920	0.234870832
1921	0.2348708244
1922	0.2348655388
1923	0.2348599457
1924	0.2348599315
1925	0.2348337082
1926	0.2348337289
1927	0.2348321187
1928	0.2343345102
1929	0.2343325547
1930	0.2343289008
1931	0.2343262601
1932	0.2340757983
1933	0.2340752896
1934	0.2339127286
1935	0.2339126934
1936	0.233912686
1937	0.2332307545
1938	0.2332307643
1939	0.2332273877
1940	0.2332237992
1941	0.2332140368
1942	0.2331026852
1943	0.2331026738
1944	0.2331026648
1945	0.2331026776
1946	0.2329617143
1947	0.2329617235
1948	0.2329557453
1949	0.2329539928
1950	0.2329324532
1951	0.2323167379
1952	0.23220291
1953	0.2322029023
1954	0.2320911478
1955	0.2320912035
1956	0.2319778782
1957	0.2319508918
1958	0.2319412677
1959	0.2319344291
1960	0.2319344291
1961	0.23105464
1962	0.2310546627
1963	0.2310536685
1964	0.231052798
1965	0.2310507705
1966	0.2309986872
1967	0.2309986201
1968	0.2309929104
1969	0.230986488
1970	0.2309837909
1971	0.2309838416
1972	0.2308545321
1973	0.2308545879
1974	0.2307223719
1975	0.2307222868
1976	0.2307063307
1977	0.2307062952
1978	0.2307052167
1979	0.2307019601
1980	0.2307018775
1981	0.2306939992
1982	0.2306819363
1983	0.2306819415
1984	0.230679304
1985	0.2295808794
1986	0.229549671
1987	0.2295496598
1988	0.2295486199
1989	0.2295480987
1990	0.2291242902
1991	0.2291201189
1992	0.2281796548
1993	0.2281219457
1994	0.2281218714
1995	0.2281096503
1996	0.2277966412
1997	0.2277966489
1998	0.2277443016
1999	0.227739312
2000	0.2277393225
2001	0.2277393775
2002	0.2277393132
2003	0.2276678324
2004	0.2276031759
2005	0.2269555491
2006	0.2269527567
2007	0.2269505946
2008	0.2269191923
2009	0.2269191642
2010	0.2264179042
2011	0.2262703824
2012	0.2262648374
2013	0.2262587002
2014	0.226258725
2015	0.2262586994
2016	0.2262547398
2017	0.2262547389
2018	0.2262178005
2019	0.2262147588
2020	0.2262089845
2021	0.226179169
2022	0.2261724961
2023	0.2261725298
2024	0.2261554107
2025	0.2255340458
2026	0.225507535
2027	0.2255049823
2028	0.2255049749
2029	0.2246804669
2030	0.2246615087
2031	0.2246614698
2032	0.2246614107
2033	0.2245870803
2034	0.224416171
2035	0.224408074
2036	0.2244065029
2037	0.2244065733
2038	0.2238795483
2039	0.2236937098
2040	0.2236587342
2041	0.2236560412
2042	0.2236518813
2043	0.2236518999
2044	0.2235152939
2045	0.2235153049
2046	0.2235135236
2047	0.2230905826
2048	0.2230864306
2049	0.2230863358
2050	0.2230568185
2051	0.2230568656
2052	0.2230564675
2053	0.2225191711
2054	0.222519159
2055	0.2225191475
2056	0.2225191693
2057	0.222519163
2058	0.222176275
2059	0.2221757111
2060	0.2221757787
2061	0.2221654586
2062	0.2215066353
2063	0.2215066773
2064	0.2212928033
2065	0.2212890154
2066	0.2212890172
2067	0.2212889745
2068	0.2212686936
2069	0.2209773796
2070	0.2209773587
2071	0.2209773835
2072	0.2209773516
2073	0.2208791362
2074	0.2208791553
2075	0.2208790599
2076	0.2208703842
2077	0.2208668868
2078	0.2208669019
2079	0.2205064479
2080	0.2205064479
2081	0.2204849583
2082	0.2204671933
2083	0.2204556112
2084	0.2204555672
2085	0.2204555715
2086	0.2204555667
2087	0.2204555271
2088	0.2204534078
2089	0.2204534112
2090	0.2204276671
2091	0.2204245145
2092	0.2204245249
2093	0.2204244353
2094	0.2203968534
2095	0.2203868699
2096	0.2203847348
2097	0.2203542696
2098	0.2201013817
2099	0.2200350786
2100	0.2191385477
2101	0.2191308266
2102	0.2191066144
2103	0.2191047465
2104	0.219103355
2105	0.2191011593
2106	0.2190996041
2107	0.2189988622
2108	0.2189764787
2109	0.2186495221
2110	0.2185708519
2111	0.2185701276
2112	0.2185567524
2113	0.2184697869
2114	0.218469783
2115	0.2184650502
2116	0.2180374963
2117	0.218031074
2118	0.2169265468
2119	0.2169265382
2120	0.2168988903
2121	0.2168965953
2122	0.2167159284
2123	0.2166253385
2124	0.2165556862
2125	0.2165219347
2126	0.2165219791
2127	0.2163945695
2128	0.216384864
2129	0.2162726127
2130	0.2162725924
2131	0.2162495254
2132	0.2161735934
2133	0.2161736177
2134	0.2161735968
2135	0.2161709907
2136	0.2161709944
2137	0.2161436234
2138	0.2161436107
2139	0.2161206928
2140	0.2160378137
2141	0.2159837317
2142	0.2159737329
2143	0.2159737337
2144	0.2159737312
2145	0.2150954318
2146	0.2150954318
2147	0.2150954053
2148	0.2150954053
2149	0.2150954053
2150	0.2150954053
2151	0.2150954053
2152	0.2150665015
2153	0.2143900083
2154	0.2143899338
2155	0.2143899245
2156	0.214352832
2157	0.2143528653
2158	0.2143528441
2159	0.2143431534
2160	0.2139035863
2161	0.2138976786
2162	0.2138862354
2163	0.2138862264
2164	0.2137452279
2165	0.2137452377
2166	0.2137452378
2167	0.2137452017
2168	0.2137452129
2169	0.2137421271
2170	0.2136328997
2171	0.2136312056
2172	0.213631245
2173	0.2136236366
2174	0.2136200597
2175	0.2135946371
2176	0.2135945766
2177	0.2135840059
2178	0.2135815968
2179	0.2135815315
2180	0.2135802502
2181	0.2135802557
2182	0.2135796749
2183	0.2135402139
2184	0.2135157613
2185	0.2135156753
2186	0.2134540049
2187	0.2134540015
2188	0.2134540088
2189	0.2134540203
2190	0.2134097973
2191	0.2134098359
2192	0.213398965
2193	0.2133989046
2194	0.2133945518
2195	0.2133580146
2196	0.2133488524
2197	0.2133477857
2198	0.213027065
2199	0.213027067
2200	0.213027067
2201	0.2129878757
2202	0.2129863537
2203	0.2129837411
2204	0.2129559599
2205	0.2129559589
2206	0.2129559713
2207	0.2123684499
2208	0.2123413345
2209	0.212341367
2210	0.2123413241
2211	0.2123413853
2212	0.2123413428
2213	0.2123413186
2214	0.2123403571
2215	0.21217512
2216	0.2121751428
2217	0.2121751401
2218	0.2121188029
2219	0.2120944744
2220	0.2120945075
2221	0.2120861489
2222	0.211967133
2223	0.2119671662
2224	0.2119658413
2225	0.2119658559
2226	0.2119616073
2227	0.2119593626
2228	0.2119463409
2229	0.2119430093
2230	0.21194046
2231	0.21193261
2232	0.211690427
2233	0.2116904204
2234	0.2116904206
2235	0.21169044
2236	0.2116867093
2237	0.2116086679
2238	0.2116086672
2239	0.2116087035
2240	0.2110857716
2241	0.2110858038
2242	0.2110858105
2243	0.2110857621
2244	0.211056796
2245	0.2110501759
2246	0.2110368063
2247	0.2109484176
2248	0.2109463983
2249	0.2107234504
2250	0.2106231025
2251	0.2104113585
2252	0.2101873548
2253	0.2101753509
2254	0.2101352915
2255	0.2100970543
2256	0.2100970763
2257	0.2100953152
2258	0.210086943
2259	0.210086788
2260	0.210039834
2261	0.2100398165
2262	0.2100357361
2263	0.2100200299
2264	0.2100140916
2265	0.2100129015
2266	0.2100128866
2267	0.2099970407
2268	0.2099970479
2269	0.2099970055
2270	0.2099886393
2271	0.2099246802
2272	0.2099228362
2273	0.2099228021
2274	0.2098573708
2275	0.209857363
2276	0.2097658198
2277	0.2097658483
2278	0.2097582276
2279	0.2097582369
2280	0.2097344142
2281	0.2097344392
2282	0.2097344108
2283	0.2096578371
2284	0.2096576052
2285	0.2096560298
2286	0.2096560352
2287	0.2095930069
2288	0.2095928553
2289	0.2095915166
2290	0.209591448
2291	0.2095326923
2292	0.2083383403
2293	0.2083382824
2294	0.2082699896
2295	0.2082699666
2296	0.2071855776
2297	0.2071855419
2298	0.2071430405
2299	0.2071430953
2300	0.2071198193
2301	0.2071198299
2302	0.2071197461
2303	0.2071198626
2304	0.2071197854
2305	0.2071190365
2306	0.20711453
2307	0.2071145202
2308	0.207114548
2309	0.207104249
2310	0.2071005051
2311	0.2070962867
2312	0.2070963253
2313	0.2070878344
2314	0.2070316828
2315	0.2070317106
2316	0.2069580091
2317	0.2069571829
2318	0.2068455048
2319	0.2067373028
2320	0.206624681
2321	0.2066057101
2322	0.2066057268
2323	0.206575778
2324	0.2064558587
2325	0.2063432412
2326	0.206318843
2327	0.2063012318
2328	0.2061747132
2329	0.2061664484
2330	0.2060984624
2331	0.206005668
2332	0.206002738
2333	0.2059631083
2334	0.205415992
2335	0.205381476
2336	0.2053197558
2337	0.2051200581
2338	0.2051199914
2339	0.2051119601
2340	0.204759567
2341	0.2045674476
2342	0.20456737
2343	0.2045627158
2344	0.2045607705
2345	0.2045579626
2346	0.2045349616
2347	0.2044752446
2348	0.2044752052
2349	0.2044752389
2350	0.2044339075
2351	0.2044338419
2352	0.2044310647
2353	0.2044311076
2354	0.2043679632
2355	0.2039472352
2356	0.2039472949
2357	0.2039001342
2358	0.2039001044
2359	0.2038755729
2360	0.2038669872
2361	0.2038119266
2362	0.203622257
2363	0.2036193561
2364	0.2028881808
2365	0.2028882148
2366	0.2028684215
2367	0.2028684241
2368	0.2028529395
2369	0.2028514834
2370	0.2028503572
2371	0.2028502925
2372	0.2019978978
2373	0.2019978958
2374	0.2019967376
2375	0.2019967194
2376	0.2019966735
2377	0.2019966546
2378	0.2019838793
2379	0.2019807286
2380	0.201975213
2381	0.2019294837
2382	0.2019292379
2383	0.2019292335
2384	0.2019145538
2385	0.2018974615
2386	0.2016040755
2387	0.2015038215
2388	0.2014695307
2389	0.2010375541
2390	0.2010330642
2391	0.2010299931
2392	0.2010299745
2393	0.2009191323
2394	0.2009190664
2395	0.200906073
2396	0.2003815274
2397	0.2003785249
2398	0.2003785065
2399	0.2003321641
2400	0.2003321367
2401	0.2003321313
2402	0.2003051415
2403	0.2002833321
2404	0.2002833083
2405	0.2002833432
2406	0.2002112773
2407	0.2002112178
2408	0.2002109761
2409	0.2001633531
2410	0.2001633956
2411	0.2001607714
2412	0.2001608112
2413	0.2001392255
2414	0.2001346901
2415	0.2001037531
2416	0.2001037278
2417	0.2000834341
2418	0.2000834388
2419	0.199973835
2420	0.1994906359
2421	0.1994906287
2422	0.1992842458
2423	0.1992266931
2424	0.199224979
2425	0.1991626658
2426	0.1990400684
2427	0.1990399717
2428	0.199039974
2429	0.1990399896
2430	0.1990379534
2431	0.1989992297
2432	0.1989992166
2433	0.1989940581
2434	0.198991408
2435	0.1989896245
2436	0.1989896332
2437	0.1989422864
2438	0.1988974667
2439	0.1988975314
2440	0.1988974818
2441	0.1988975503
2442	0.1988394581
2443	0.198795597
2444	0.198795645
2445	0.1987956445
2446	0.1987137562
2447	0.1987137426
2448	0.1986913763
2449	0.1986913724
2450	0.1986498046
2451	0.1986136162
2452	0.1986135557
2453	0.1985880123
2454	0.198587737
2455	0.1982782795
2456	0.1982763883
2457	0.1982746366
2458	0.1979753679
2459	0.1978738164
2460	0.1978204031
2461	0.1977157179
2462	0.1977093762
2463	0.1977093542
2464	0.197627859
2465	0.1976258626
2466	0.1976139271
2467	0.1976138916
2468	0.1976138449
2469	0.1968978501
2470	0.1968967692
2471	0.1967370752
2472	0.1967359445
2473	0.1966823802
2474	0.1966824201
2475	0.1966499266
2476	0.1966498946
2477	0.1966493316
2478	0.1966492861
2479	0.1966048426
2480	0.1966048258
2481	0.1966048313
2482	0.1964780166
2483	0.1964758777
2484	0.1964748517
2485	0.196469399
2486	0.1964693847
2487	0.1964684545
2488	0.1962888502
2489	0.1962795034
2490	0.1958504072
2491	0.1958481971
2492	0.1958373439
2493	0.1958373592
2494	0.1958362881
2495	0.1957789126
2496	0.1957754448
2497	0.1957755156
2498	0.1957754435
2499	0.1957657049
2500	0.1957657126
2501	0.1957643118
2502	0.1957460016
2503	0.195635853
2504	0.1956297225
2505	0.1955996529
2506	0.195599741
2507	0.1955997313
2508	0.1955260856
2509	0.1955260413
2510	0.1953002617
2511	0.1952986205
2512	0.1952986583
2513	0.1952973457
2514	0.1952973388
2515	0.1952941822
2516	0.1952749603
2517	0.1952513433
2518	0.1951492919
2519	0.1950559945
2520	0.1950525975
2521	0.195052583
2522	0.195052604
2523	0.1950526291
2524	0.1950525969
2525	0.1949484587
2526	0.1949460551
2527	0.1949365077
2528	0.194916357
2529	0.1948291423
2530	0.1948277848
2531	0.1948277554
2532	0.1948277721
2533	0.1947988111
2534	0.1947909389
2535	0.194781344
2536	0.1947377235
2537	0.1947377636
2538	0.1947324567
2539	0.1947255319
2540	0.1940639359
2541	0.1940450302
2542	0.1940444805
2543	0.1940444677
2544	0.1937661042
2545	0.1937660732
2546	0.1937471975
2547	0.1937293382
2548	0.1937293564
2549	0.1936367857
2550	0.1936367941
2551	0.1936253166
2552	0.1936242522
2553	0.1925974567
2554	0.1925974567
2555	0.192597491
2556	0.1925975056
2557	0.1925793053
2558	0.1923389178
2559	0.192334589
2560	0.1923312696
2561	0.1923057839
2562	0.191790099
2563	0.1917901076
2564	0.1917900255
2565	0.1914464852
2566	0.1914441566
2567	0.1913973196
2568	0.1913971831
2569	0.1913971979
2570	0.19139726
2571	0.1913972131
2572	0.1913709104
2573	0.191370869
2574	0.1913708723
2575	0.1913708819
2576	0.1913363601
2577	0.1913255416
2578	0.1912908649
2579	0.1912899816
2580	0.1912618362
2581	0.1912090403
2582	0.1911863462
2583	0.1911646068
2584	0.1911521608
2585	0.191152205
2586	0.1911522034
2587	0.1911521967
2588	0.1909127975
2589	0.190107511
2590	0.1901075128
2591	0.1901057591
2592	0.1901048046
2593	0.1900366876
2594	0.1900352609
2595	0.1900293513
2596	0.1898225886
2597	0.1898225687
2598	0.1898225768
2599	0.1898056069
2600	0.1898049387
2601	0.1898039259
2602	0.1898021633
2603	0.1893691053
2604	0.1893551531
2605	0.1893423675
2606	0.1893423277
2607	0.1893403504
2608	0.1893403943
2609	0.1893378152
2610	0.1891403899
2611	0.1891292739
2612	0.1891039595
2613	0.1891040335
2614	0.1888311769
2615	0.1888311873
2616	0.1888311517
2617	0.1888197921
2618	0.1888197655
2619	0.1888151273
2620	0.1886057135
2621	0.1886057481
2622	0.1885263359
2623	0.1884993819
2624	0.1884972453
2625	0.188492088
2626	0.1882296711
2627	0.1882199178
2628	0.1881997904
2629	0.1879067893
2630	0.1872848209
2631	0.1872811047
2632	0.1872787672
2633	0.1868351738
2634	0.1868271611
2635	0.1868261632
2636	0.1868208264
2637	0.1868186738
2638	0.1867805835
2639	0.1867805519
2640	0.1867491469
2641	0.1867491098
2642	0.1867479497
2643	0.1867050318
2644	0.18654948
2645	0.1865327609
2646	0.1865327503
2647	0.1865256658
2648	0.1865256813
2649	0.1865245077
2650	0.1865245811
2651	0.1862325186
2652	0.1862318793
2653	0.1859303049
2654	0.1859279105
2655	0.1859279285
2656	0.1859267205
2657	0.1859267215
2658	0.1857698386
2659	0.1857011987
2660	0.1857012109
2661	0.1855485689
2662	0.1855351621
2663	0.1855351667
2664	0.1855351735
2665	0.1853851134
2666	0.1853851571
2667	0.1853851365
2668	0.1853836018
2669	0.1853003764
2670	0.1852992213
2671	0.1852992186
2672	0.185279355
2673	0.1852793912
2674	0.1852645451
2675	0.1852644901
2676	0.1850318752
2677	0.1850319162
2678	0.185031877
2679	0.1850317107
2680	0.18469178
2681	0.1846917755
2682	0.184691789
2683	0.1846918244
2684	0.1846488727
2685	0.1846488647
2686	0.1845868937
2687	0.1845868878
2688	0.1845869205
2689	0.1845456006
2690	0.1839117353
2691	0.1839005089
2692	0.1838993918
2693	0.1838832519
2694	0.1838832424
2695	0.1838297833
2696	0.1838111086
2697	0.1837985801
2698	0.1837693522
2699	0.183725583
2700	0.1837255255
2701	0.1836091791
2702	0.183609155
2703	0.1835605604
2704	0.1835606102
2705	0.1835605825
2706	0.1835605638
2707	0.1835605654
2708	0.1835606212
2709	0.1835605569
2710	0.1835605537
2711	0.183541573
2712	0.1834183714
2713	0.1834183213
2714	0.1833947186
2715	0.1833910205
2716	0.1833813712
2717	0.1833814073
2718	0.1833781044
2719	0.1833781079
2720	0.183378137
2721	0.183088265
2722	0.1830882467
2723	0.1830659653
2724	0.1830659204
2725	0.1830659585
2726	0.1829999318
2727	0.1829926974
2728	0.1829911301
2729	0.1829560387
2730	0.1829561106
2731	0.1829560787
2732	0.1829492616
2733	0.1828810723
2734	0.1824076736
2735	0.1824060948
2736	0.1824018151
2737	0.1824017931
2738	0.18239192
2739	0.1823685971
2740	0.1823685907
2741	0.1823676046
2742	0.1818144514
2743	0.1817765981
2744	0.1817764692
2745	0.1817764611
2746	0.1817764552
2747	0.1817764856
2748	0.1817614991
2749	0.1817573882
2750	0.1817548776
2751	0.1817521642
2752	0.1817521807
2753	0.1814506464
2754	0.1814504495
2755	0.1814484269
2756	0.1814484213
2757	0.1814484647
2758	0.1814484757
2759	0.1814484616
2760	0.1814294087
2761	0.1814266368
2762	0.1814249029
2763	0.181424898
2764	0.181401663
2765	0.1809249993
2766	0.1809228575
2767	0.1809228503
2768	0.1809203222
2769	0.1809168476
2770	0.180595196
2771	0.1805071844
2772	0.180457526
2773	0.1804524712
2774	0.1803979137
2775	0.1803968535
2776	0.1801277613
2777	0.18012774
2778	0.1801277324
2779	0.1801276672
2780	0.1801147061
2781	0.1801072152
2782	0.1801071379
2783	0.1800825142
2784	0.1800354109
2785	0.180034872
2786	0.1800348881
2787	0.1800348581
2788	0.1800348496
2789	0.1800306549
2790	0.1799945539
2791	0.1798593656
2792	0.1798025014
2793	0.1797780945
2794	0.179772261
2795	0.1797703533
2796	0.1797704136
2797	0.1796423261
2798	0.1796387499
2799	0.179615586
2800	0.1796154979
2801	0.1794580955
2802	0.1787270777
2803	0.178727142
2804	0.1787164202
2805	0.1787163784
2806	0.1787163795
2807	0.1787141248
2808	0.1787141271
2809	0.1787141262
2810	0.1786300559
2811	0.1786300699
2812	0.178572966
2813	0.1785729485
2814	0.1785393472
2815	0.1780801614
2816	0.1780615674
2817	0.1780609742
2818	0.1780600548
2819	0.1780584796
2820	0.1780052877
2821	0.1780052887
2822	0.1780052603
2823	0.1780053003
2824	0.1780011667
2825	0.1780011534
2826	0.1780003281
2827	0.1780002631
2828	0.1779985064
2829	0.1779871005
2830	0.1779104992
2831	0.1778979168
2832	0.177818486
2833	0.177818438
2834	0.1778177614
2835	0.1778177609
2836	0.177817764
2837	0.1778165972
2838	0.1778165319
2839	0.177816537
2840	0.1777997256
2841	0.1772899141
2842	0.1772869447
2843	0.1772869265
2844	0.177286921
2845	0.1772787536
2846	0.1772783422
2847	0.1772769013
2848	0.1772768327
2849	0.177276825
2850	0.1772646343
2851	0.1772636001
2852	0.1772022663
2853	0.1772022644
2854	0.1771933915
2855	0.1771933689
2856	0.1771852207
2857	0.1771838238
2858	0.1771749834
2859	0.1771731037
2860	0.1771713588
2861	0.177171362
2862	0.1771712841
2863	0.1771712952
2864	0.1771455792
2865	0.1771455912
2866	0.1771405758
2867	0.1771405753
2868	0.1771384216
2869	0.1771336541
2870	0.1771328324
2871	0.1770548016
2872	0.1770393053
2873	0.1767843019
2874	0.1767842992
2875	0.1766569286
2876	0.1766271503
2877	0.1766271055
2878	0.1766256099
2879	0.1766153445
2880	0.1766139571
2881	0.1766028269
2882	0.1766026714
2883	0.1766026841
2884	0.1766026697
2885	0.1766026752
2886	0.1766026335
2887	0.1766021775
2888	0.1766021773
2889	0.1766007473
2890	0.1766006971
2891	0.1765996717
2892	0.1765996751
2893	0.1765996781
2894	0.1765996874
2895	0.1765977713
2896	0.1760932706
2897	0.1760518504
2898	0.176005244
2899	0.1760051066
2900	0.1759313124
2901	0.1759177671
2902	0.1758186046
2903	0.1758186154
2904	0.1756855397
2905	0.1756855695
2906	0.1752965241
2907	0.1752951798
2908	0.1752952364
2909	0.1752585114
2910	0.1752514529
2911	0.1752514546
2912	0.175251444
2913	0.1751502842
2914	0.1749875968
2915	0.1749875202
2916	0.1749868206
2917	0.1749853709
2918	0.1749381119
2919	0.174884493
2920	0.1748661594
2921	0.1748661846
2922	0.1748638651
2923	0.1748483297
