iter	Passed	Remaining
1627	1073	3952
1628	1073	3952
1629	1074	3950
1630	1074	3950
1631	1075	3948
1632	1075	3948
1633	1076	3948
1634	1078	3950
1635	1078	3949
1636	1079	3948
1637	1080	3948
1638	1080	3946
1639	1081	3946
1640	1082	3945
1641	1082	3944
1642	1083	3943
1643	1083	3943
1644	1084	3942
1645	1085	3942
1646	1085	3941
1647	1086	3941
1648	1087	3940
1649	1087	3939
1650	1088	3937
1651	1088	3935
1652	1089	3935
1653	1089	3933
1654	1090	3934
1655	1091	3933
1656	1091	3932
1657	1092	3931
1658	1092	3930
1659	1093	3929
1660	1093	3927
1661	1094	3926
1662	1094	3924
1663	1095	3923
1664	1095	3922
1665	1096	3920
1666	1096	3920
1667	1098	3923
1668	1098	3921
1669	1099	3920
1670	1099	3919
1671	1100	3917
1672	1101	3917
1673	1101	3916
1674	1101	3914
1675	1102	3912
1676	1103	3912
1677	1103	3912
1678	1104	3911
1679	1104	3910
1680	1105	3909
1681	1106	3908
1682	1106	3907
1683	1107	3906
1684	1107	3905
1685	1108	3904
1686	1110	3908
1687	1110	3906
1688	1111	3906
1689	1111	3904
1690	1112	3904
1691	1113	3902
1692	1113	3902
1693	1114	3900
1694	1114	3899
1695	1115	3899
1696	1116	3899
1697	1116	3898
1698	1117	3897
1699	1117	3896
1700	1118	3894
1701	1118	3893
1702	1119	3893
1703	1120	3892
1704	1120	3891
1705	1121	3891
1706	1122	3890
1707	1122	3889
1708	1123	3889
1709	1124	3888
1710	1125	3889
1711	1125	3887
1712	1126	3886
1713	1126	3885
1714	1127	3885
1715	1128	3886
1716	1129	3884
1717	1129	3884
1718	1130	3883
1719	1130	3882
1720	1131	3882
1721	1132	3882
1722	1133	3882
1723	1134	3881
1724	1134	3881
1725	1135	3880
1726	1135	3879
1727	1136	3877
1728	1136	3876
1729	1137	3876
1730	1137	3874
1731	1138	3873
1732	1138	3871
1733	1139	3870
1734	1139	3868
1735	1140	3868
1736	1140	3867
1737	1141	3865
1738	1141	3864
1739	1142	3863
1740	1143	3862
1741	1143	3861
1742	1144	3860
1743	1144	3859
1744	1145	3858
1745	1145	3857
1746	1146	3856
1747	1146	3855
1748	1147	3854
1749	1147	3853
1750	1149	3855
1751	1150	3855
1752	1150	3854
1753	1151	3853
1754	1151	3852
1755	1152	3852
1756	1153	3851
1757	1153	3850
1758	1154	3849
1759	1154	3848
1760	1155	3846
1761	1155	3845
1762	1156	3844
1763	1157	3844
1764	1157	3843
1765	1158	3841
1766	1158	3840
1767	1159	3840
1768	1160	3840
1769	1160	3839
1770	1161	3838
1771	1161	3837
1772	1162	3836
1773	1162	3835
1774	1163	3835
1775	1164	3833
1776	1164	3831
1777	1164	3830
1778	1165	3829
1779	1166	3828
1780	1166	3828
1781	1167	3828
1782	1168	3827
1783	1168	3826
1784	1169	3825
1785	1169	3825
1786	1171	3826
1787	1173	3832
1788	1174	3831
1789	1174	3829
1790	1177	3834
1791	1177	3834
1792	1178	3834
1793	1179	3832
1794	1179	3832
1795	1180	3832
1796	1181	3831
1797	1181	3829
1798	1182	3829
1799	1183	3828
1800	1183	3827
1801	1184	3827
1802	1184	3826
1803	1185	3825
1804	1186	3824
1805	1186	3822
1806	1186	3821
1807	1187	3819
1808	1187	3818
1809	1188	3817
1810	1188	3816
1811	1189	3816
1812	1189	3814
1813	1190	3812
1814	1190	3811
1815	1191	3810
1816	1191	3809
1817	1192	3810
1818	1193	3810
1819	1196	3815
1820	1196	3813
1821	1197	3813
1822	1197	3811
1823	1199	3814
1824	1199	3812
1825	1200	3812
1826	1200	3811
1827	1201	3810
1828	1202	3809
1829	1202	3808
1830	1203	3807
